,country,source_organization,source_document,geographic_unit_full_name,geographic_unit_name,fnid,admin_0,admin_1,admin_2,admin_3,admin_4,population_group,crop_production_system,start_date,period_date,season_name,season_type,season_date,season_year,planting_start_date,planting_end_date,harvest_start_date,harvest_end_date,vegetative_start_date,vegetative_end_date,reproductive_start_date,reproductive_end_date,document_type,preference_rating,indicator_group,indicator,status,value,population,value_per_capita,product,country_code,locality_name,unit,unit_name,cpcv2,cpcv2_description,geographic_group,fewsnet_region,id,datacollectionperiod,datacollection,datasourcedocument,datasourceorganization,indicator_abbreviation,locality,geographic_unit,season,dataseries,dataseries_name,specialization_type,dataseries_specialization_type,data_usage_policy,created,modified,status_changed,collection_status,collection_status_changed,collection_schedule,collection_date,publication_name,submitted_by
0,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Berea, Lesotho",Berea,LS1980A101,Lesotho,Berea,,,,,All (PS),2024-01-01,2024-01-31,Summer,Harvest,2024-01-31,Summer 2024,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Available,,290049.0,,Sorghum,LS,"Berea, Lesotho (01/01/1980 - 01/01/2015): All sectors (PS)",ha,hectare,R01142AA,"Sorghum grain, other",Southern Africa,Southern Africa,39204683,353728,364226,6009,296,crop:harvested,118685,7192,722,7049056,"Agricultural Production Survey Crops, Lesotho: Berea, Lesotho (From 01/01/1980): All sectors (PS): R01142AA / Sorghum: Summer: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-10-27T15:12:10,2025-10-27T15:23:04,2025-10-27T15:12:20,Published,2025-10-27T15:23:04,Ad Hoc,2024-01-31,Kingdom of Lesotho Statistical Report No 20 of 2024 2023/2024 Crop Forecasting Report,Kumareswar Behera; FEWS NET
1,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Berea, Lesotho",Berea,LS1980A101,Lesotho,Berea,,,,,All (PS),2024-01-01,2024-01-31,Summer,Harvest,2024-01-31,Summer 2024,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Available,,290049.0,,Wheat Grain,LS,"Berea, Lesotho (01/01/1980 - 01/01/2015): All sectors (PS)",ha,hectare,R01112AA,"Wheat grain, other",Southern Africa,Southern Africa,39204690,353728,364226,6009,296,crop:harvested,118685,7192,722,7049017,"Agricultural Production Survey Crops, Lesotho: Berea, Lesotho (From 01/01/1980): All sectors (PS): R01112AA / Wheat Grain: Summer: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-10-27T15:12:10,2025-10-27T15:23:04,2025-10-27T15:12:20,Published,2025-10-27T15:23:04,Ad Hoc,2024-01-31,Kingdom of Lesotho Statistical Report No 20 of 2024 2023/2024 Crop Forecasting Report,Kumareswar Behera; FEWS NET
2,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Berea, Lesotho",Berea,LS1980A101,Lesotho,Berea,,,,,All (PS),2024-01-01,2024-01-31,Summer,Harvest,2024-01-31,Summer 2024,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Available,,290049.0,,Beans (mixed),LS,"Berea, Lesotho (01/01/1980 - 01/01/2015): All sectors (PS)",ha,hectare,R01701AA,Common bean family,Southern Africa,Southern Africa,39204691,353728,364226,6009,296,crop:harvested,118685,7192,722,7049057,"Agricultural Production Survey Crops, Lesotho: Berea, Lesotho (From 01/01/1980): All sectors (PS): R01701AA / Beans (mixed): Summer: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-10-27T15:12:10,2025-10-27T15:23:04,2025-10-27T15:12:20,Published,2025-10-27T15:23:04,Ad Hoc,2024-01-31,Kingdom of Lesotho Statistical Report No 20 of 2024 2023/2024 Crop Forecasting Report,Kumareswar Behera; FEWS NET
3,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Berea, Lesotho",Berea,LS1980A101,Lesotho,Berea,,,,,All (PS),2024-01-01,2024-01-31,Summer,Harvest,2024-01-31,Summer 2024,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Available,,290049.0,,Pea (unspecified),LS,"Berea, Lesotho (01/01/1980 - 01/01/2015): All sectors (PS)",ha,hectare,R01705AA,Pisum sativum,Southern Africa,Southern Africa,39204693,353728,364226,6009,296,crop:harvested,118685,7192,722,7049058,"Agricultural Production Survey Crops, Lesotho: Berea, Lesotho (From 01/01/1980): All sectors (PS): R01705AA / Pea (unspecified): Summer: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-10-27T15:12:10,2025-10-27T15:23:04,2025-10-27T15:12:20,Published,2025-10-27T15:23:04,Ad Hoc,2024-01-31,Kingdom of Lesotho Statistical Report No 20 of 2024 2023/2024 Crop Forecasting Report,Kumareswar Behera; FEWS NET
4,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Berea, Lesotho",Berea,LS1980A101,Lesotho,Berea,,,,,All (PS),2024-01-01,2024-01-31,Summer,Harvest,2024-01-31,Summer 2024,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Available,,290049.0,,Maize (Corn),LS,"Berea, Lesotho (01/01/1980 - 01/01/2015): All sectors (PS)",ha,hectare,R01122AA,"Maize grain (corn), other",Southern Africa,Southern Africa,39204687,353728,364226,6009,296,crop:harvested,118685,7192,722,7685341,"Agricultural Production Survey Crops, Lesotho: Berea, Lesotho (From 01/01/1980): All sectors (PS): R01122AA / Maize (Corn): Summer: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-10-27T15:12:10,2025-10-27T15:23:04,2025-10-27T15:12:20,Published,2025-10-27T15:23:04,Ad Hoc,2024-01-31,Kingdom of Lesotho Statistical Report No 20 of 2024 2023/2024 Crop Forecasting Report,Kumareswar Behera; FEWS NET
5,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Berea, Lesotho",Berea,LS1980A101,Lesotho,Berea,,,,,All (PS),2023-07-01,2023-07-31,Winter,Harvest,2023-07-31,Winter 2023,,,,,,,,,crop_final,,Crop Production,Area Harvested,Collected,0.0,287842.0,0.0,Pea (unspecified),LS,"Berea, Lesotho (01/01/1980 - 01/01/2015): All sectors (PS)",ha,hectare,R01705AA,Pisum sativum,Southern Africa,Southern Africa,39204695,353730,364228,6009,296,crop:harvested,118685,7192,723,7049020,"Agricultural Production Survey Crops, Lesotho: Berea, Lesotho (From 01/01/1980): All sectors (PS): R01705AA / Pea (unspecified): Winter: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-10-27T15:12:10,2025-10-27T15:23:04,2025-10-27T15:12:20,Published,2025-10-27T15:23:04,Ad Hoc,2023-07-31,Kingdom of Lesotho Statistical Report NO 39 of 2024 2022/2023 Agricultural Production Survey Crops,Kumareswar Behera; FEWS NET
6,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Berea, Lesotho",Berea,LS1980A101,Lesotho,Berea,,,,,All (PS),2023-07-01,2023-07-31,Winter,Harvest,2023-07-31,Winter 2023,,,,,,,,,crop_final,,Crop Production,Area Harvested,Collected,0.0,287842.0,0.0,Wheat Grain,LS,"Berea, Lesotho (01/01/1980 - 01/01/2015): All sectors (PS)",ha,hectare,R01112AA,"Wheat grain, other",Southern Africa,Southern Africa,39204694,353730,364228,6009,296,crop:harvested,118685,7192,723,7049018,"Agricultural Production Survey Crops, Lesotho: Berea, Lesotho (From 01/01/1980): All sectors (PS): R01112AA / Wheat Grain: Winter: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-10-27T15:12:10,2025-10-27T15:23:04,2025-10-27T15:12:20,Published,2025-10-27T15:23:04,Ad Hoc,2023-07-31,Kingdom of Lesotho Statistical Report NO 39 of 2024 2022/2023 Agricultural Production Survey Crops,Kumareswar Behera; FEWS NET
7,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Berea, Lesotho",Berea,LS1980A101,Lesotho,Berea,,,,,All (PS),2023-01-01,2023-01-31,Summer,Harvest,2023-01-31,Summer 2023,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Available,,287842.0,,Sorghum,LS,"Berea, Lesotho (01/01/1980 - 01/01/2015): All sectors (PS)",ha,hectare,R01142AA,"Sorghum grain, other",Southern Africa,Southern Africa,39204684,353729,364227,6009,296,crop:harvested,118685,7192,722,7049056,"Agricultural Production Survey Crops, Lesotho: Berea, Lesotho (From 01/01/1980): All sectors (PS): R01142AA / Sorghum: Summer: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-10-27T15:12:10,2025-10-27T15:23:04,2025-10-27T15:12:20,Published,2025-10-27T15:23:04,Ad Hoc,2023-01-31,Kingdom of Lesotho Statistical Report NO 39 of 2024 2022/2023 Agricultural Production Survey Crops,Kumareswar Behera; FEWS NET
8,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Berea, Lesotho",Berea,LS1980A101,Lesotho,Berea,,,,,All (PS),2023-01-01,2023-01-31,Summer,Harvest,2023-01-31,Summer 2023,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Available,,287842.0,,Beans (mixed),LS,"Berea, Lesotho (01/01/1980 - 01/01/2015): All sectors (PS)",ha,hectare,R01701AA,Common bean family,Southern Africa,Southern Africa,39204685,353729,364227,6009,296,crop:harvested,118685,7192,722,7049057,"Agricultural Production Survey Crops, Lesotho: Berea, Lesotho (From 01/01/1980): All sectors (PS): R01701AA / Beans (mixed): Summer: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-10-27T15:12:10,2025-10-27T15:23:04,2025-10-27T15:12:20,Published,2025-10-27T15:23:04,Ad Hoc,2023-01-31,Kingdom of Lesotho Statistical Report NO 39 of 2024 2022/2023 Agricultural Production Survey Crops,Kumareswar Behera; FEWS NET
9,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Berea, Lesotho",Berea,LS1980A101,Lesotho,Berea,,,,,All (PS),2023-01-01,2023-01-31,Summer,Harvest,2023-01-31,Summer 2023,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Available,,287842.0,,Wheat Grain,LS,"Berea, Lesotho (01/01/1980 - 01/01/2015): All sectors (PS)",ha,hectare,R01112AA,"Wheat grain, other",Southern Africa,Southern Africa,39204686,353729,364227,6009,296,crop:harvested,118685,7192,722,7049017,"Agricultural Production Survey Crops, Lesotho: Berea, Lesotho (From 01/01/1980): All sectors (PS): R01112AA / Wheat Grain: Summer: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-10-27T15:12:10,2025-10-27T15:23:04,2025-10-27T15:12:20,Published,2025-10-27T15:23:04,Ad Hoc,2023-01-31,Kingdom of Lesotho Statistical Report NO 39 of 2024 2022/2023 Agricultural Production Survey Crops,Kumareswar Behera; FEWS NET
10,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Berea, Lesotho",Berea,LS1980A101,Lesotho,Berea,,,,,All (PS),2023-01-01,2023-01-31,Summer,Harvest,2023-01-31,Summer 2023,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Available,,287842.0,,Maize (Corn),LS,"Berea, Lesotho (01/01/1980 - 01/01/2015): All sectors (PS)",ha,hectare,R01122AA,"Maize grain (corn), other",Southern Africa,Southern Africa,39204688,353729,364227,6009,296,crop:harvested,118685,7192,722,7685341,"Agricultural Production Survey Crops, Lesotho: Berea, Lesotho (From 01/01/1980): All sectors (PS): R01122AA / Maize (Corn): Summer: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-10-27T15:12:10,2025-10-27T15:23:04,2025-10-27T15:12:20,Published,2025-10-27T15:23:04,Ad Hoc,2023-01-31,Kingdom of Lesotho Statistical Report NO 39 of 2024 2022/2023 Agricultural Production Survey Crops,Kumareswar Behera; FEWS NET
11,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Berea, Lesotho",Berea,LS1980A101,Lesotho,Berea,,,,,All (PS),2023-01-01,2023-01-31,Summer,Harvest,2023-01-31,Summer 2023,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Available,,287842.0,,Pea (unspecified),LS,"Berea, Lesotho (01/01/1980 - 01/01/2015): All sectors (PS)",ha,hectare,R01705AA,Pisum sativum,Southern Africa,Southern Africa,39204692,353729,364227,6009,296,crop:harvested,118685,7192,722,7049058,"Agricultural Production Survey Crops, Lesotho: Berea, Lesotho (From 01/01/1980): All sectors (PS): R01705AA / Pea (unspecified): Summer: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-10-27T15:12:10,2025-10-27T15:23:04,2025-10-27T15:12:20,Published,2025-10-27T15:23:04,Ad Hoc,2023-01-31,Kingdom of Lesotho Statistical Report NO 39 of 2024 2022/2023 Agricultural Production Survey Crops,Kumareswar Behera; FEWS NET
12,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Berea, Lesotho",Berea,LS1980A101,Lesotho,Berea,,,,,Mountains (PS),2022-07-01,2022-07-31,Winter,Harvest,2022-07-31,Winter 2022,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Available,,285858.0,,Oats (Unspecified),LS,"Berea, Lesotho (01/01/1980 - 01/01/2015): Mountains (PS)",ha,hectare,R01172AA,"Oats, grain, unspecified",Southern Africa,Southern Africa,34683173,328146,342479,6009,296,crop:harvested,118709,7192,723,7049504,"Agricultural Production Survey Crops, Lesotho: Berea, Lesotho (From 01/01/1980): Mountains (PS): R01172AA / Oats (Unspecified): Winter: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:42:57,2024-12-27T13:40:02,2024-03-06T15:45:53,Published,2024-03-06T15:48:01,Ad Hoc,2022-07-31,"Agricultural Production Survey, Crops, 2021-2022, Lesotho",
13,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Berea, Lesotho",Berea,LS1980A101,Lesotho,Berea,,,,,Foothills (PS),2022-07-01,2022-07-31,Winter,Harvest,2022-07-31,Winter 2022,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Available,,285858.0,,Wheat Grain,LS,"Berea, Lesotho (01/01/1980 - 01/01/2015): Foothills (PS)",ha,hectare,R01112AA,"Wheat grain, other",Southern Africa,Southern Africa,34682586,328146,342479,6009,296,crop:harvested,118695,7192,723,7049155,"Agricultural Production Survey Crops, Lesotho: Berea, Lesotho (From 01/01/1980): Foothills (PS): R01112AA / Wheat Grain: Winter: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:42:36,2024-12-27T13:40:02,2024-03-06T15:45:53,Published,2024-03-06T15:48:01,Ad Hoc,2022-07-31,"Agricultural Production Survey, Crops, 2021-2022, Lesotho",
14,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Berea, Lesotho",Berea,LS1980A101,Lesotho,Berea,,,,,,2022-07-01,2022-07-31,Winter,Harvest,2022-07-31,Winter 2022,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Available,,285858.0,,Oats (Unspecified),LS,"Berea, Lesotho (01/01/1980 - 01/01/2015)",ha,hectare,R01172AA,"Oats, grain, unspecified",Southern Africa,Southern Africa,34682843,328146,342479,6009,296,crop:harvested,8323,7192,723,7049300,"Agricultural Production Survey Crops, Lesotho: Berea, Lesotho (From 01/01/1980): R01172AA / Oats (Unspecified): Winter: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:42:45,2024-12-27T13:40:02,2024-03-06T15:45:53,Published,2024-03-06T15:48:01,Ad Hoc,2022-07-31,"Agricultural Production Survey, Crops, 2021-2022, Lesotho",
15,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Berea, Lesotho",Berea,LS1980A101,Lesotho,Berea,,,,,,2022-07-01,2022-07-31,Winter,Harvest,2022-07-31,Winter 2022,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Available,,285858.0,,Barley (Unspecified),LS,"Berea, Lesotho (01/01/1980 - 01/01/2015)",ha,hectare,R01152AA,"Barley grain, unspecified",Southern Africa,Southern Africa,34682842,328146,342479,6009,296,crop:harvested,8323,7192,723,7049261,"Agricultural Production Survey Crops, Lesotho: Berea, Lesotho (From 01/01/1980): R01152AA / Barley (Unspecified): Winter: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:42:45,2024-12-27T13:40:02,2024-03-06T15:45:53,Published,2024-03-06T15:48:01,Ad Hoc,2022-07-31,"Agricultural Production Survey, Crops, 2021-2022, Lesotho",
16,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Berea, Lesotho",Berea,LS1980A101,Lesotho,Berea,,,,,,2022-07-01,2022-07-31,Winter,Harvest,2022-07-31,Winter 2022,,,,,,,,,crop_final,,Crop Production,Area Harvested,Collected,3.0,285858.0,1.0494721155258905e-05,Pea (unspecified),LS,"Berea, Lesotho (01/01/1980 - 01/01/2015)",ha,hectare,R01705AA,Pisum sativum,Southern Africa,Southern Africa,34682841,328146,342479,6009,296,crop:harvested,8323,7192,723,7049264,"Agricultural Production Survey Crops, Lesotho: Berea, Lesotho (From 01/01/1980): R01705AA / Pea (unspecified): Winter: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:42:45,2024-12-27T13:40:02,2024-03-06T15:45:53,Published,2024-03-06T15:48:01,Ad Hoc,2022-07-31,"Agricultural Production Survey, Crops, 2021-2022, Lesotho",
17,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Berea, Lesotho",Berea,LS1980A101,Lesotho,Berea,,,,,,2022-07-01,2022-07-31,Winter,Harvest,2022-07-31,Winter 2022,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Available,,285858.0,,Wheat Grain,LS,"Berea, Lesotho (01/01/1980 - 01/01/2015)",ha,hectare,R01112AA,"Wheat grain, other",Southern Africa,Southern Africa,34682840,328146,342479,6009,296,crop:harvested,8323,7192,723,7049258,"Agricultural Production Survey Crops, Lesotho: Berea, Lesotho (From 01/01/1980): R01112AA / Wheat Grain: Winter: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:42:45,2024-12-27T13:40:02,2024-03-06T15:45:53,Published,2024-03-06T15:48:01,Ad Hoc,2022-07-31,"Agricultural Production Survey, Crops, 2021-2022, Lesotho",
18,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Berea, Lesotho",Berea,LS1980A101,Lesotho,Berea,,,,,Foothills (PS),2022-07-01,2022-07-31,Winter,Harvest,2022-07-31,Winter 2022,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Available,,285858.0,,Pea (unspecified),LS,"Berea, Lesotho (01/01/1980 - 01/01/2015): Foothills (PS)",ha,hectare,R01705AA,Pisum sativum,Southern Africa,Southern Africa,34682587,328146,342479,6009,296,crop:harvested,118695,7192,723,7049158,"Agricultural Production Survey Crops, Lesotho: Berea, Lesotho (From 01/01/1980): Foothills (PS): R01705AA / Pea (unspecified): Winter: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:42:36,2024-12-27T13:40:02,2024-03-06T15:45:53,Published,2024-03-06T15:48:01,Ad Hoc,2022-07-31,"Agricultural Production Survey, Crops, 2021-2022, Lesotho",
19,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Berea, Lesotho",Berea,LS1980A101,Lesotho,Berea,,,,,Foothills (PS),2022-07-01,2022-07-31,Winter,Harvest,2022-07-31,Winter 2022,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Available,,285858.0,,Barley (Unspecified),LS,"Berea, Lesotho (01/01/1980 - 01/01/2015): Foothills (PS)",ha,hectare,R01152AA,"Barley grain, unspecified",Southern Africa,Southern Africa,34682588,328146,342479,6009,296,crop:harvested,118695,7192,723,7049178,"Agricultural Production Survey Crops, Lesotho: Berea, Lesotho (From 01/01/1980): Foothills (PS): R01152AA / Barley (Unspecified): Winter: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:42:36,2024-12-27T13:40:02,2024-03-06T15:45:53,Published,2024-03-06T15:48:01,Ad Hoc,2022-07-31,"Agricultural Production Survey, Crops, 2021-2022, Lesotho",
20,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Berea, Lesotho",Berea,LS1980A101,Lesotho,Berea,,,,,Mountains (PS),2022-07-01,2022-07-31,Winter,Harvest,2022-07-31,Winter 2022,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Available,,285858.0,,Wheat Grain,LS,"Berea, Lesotho (01/01/1980 - 01/01/2015): Mountains (PS)",ha,hectare,R01112AA,"Wheat grain, other",Southern Africa,Southern Africa,34683170,328146,342479,6009,296,crop:harvested,118709,7192,723,7049501,"Agricultural Production Survey Crops, Lesotho: Berea, Lesotho (From 01/01/1980): Mountains (PS): R01112AA / Wheat Grain: Winter: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:42:57,2024-12-27T13:40:02,2024-03-06T15:45:53,Published,2024-03-06T15:48:01,Ad Hoc,2022-07-31,"Agricultural Production Survey, Crops, 2021-2022, Lesotho",
21,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Berea, Lesotho",Berea,LS1980A101,Lesotho,Berea,,,,,Mountains (PS),2022-07-01,2022-07-31,Winter,Harvest,2022-07-31,Winter 2022,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Available,,285858.0,,Pea (unspecified),LS,"Berea, Lesotho (01/01/1980 - 01/01/2015): Mountains (PS)",ha,hectare,R01705AA,Pisum sativum,Southern Africa,Southern Africa,34683171,328146,342479,6009,296,crop:harvested,118709,7192,723,7049502,"Agricultural Production Survey Crops, Lesotho: Berea, Lesotho (From 01/01/1980): Mountains (PS): R01705AA / Pea (unspecified): Winter: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:42:57,2024-12-27T13:40:02,2024-03-06T15:45:53,Published,2024-03-06T15:48:01,Ad Hoc,2022-07-31,"Agricultural Production Survey, Crops, 2021-2022, Lesotho",
22,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Berea, Lesotho",Berea,LS1980A101,Lesotho,Berea,,,,,Mountains (PS),2022-07-01,2022-07-31,Winter,Harvest,2022-07-31,Winter 2022,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Available,,285858.0,,Barley (Unspecified),LS,"Berea, Lesotho (01/01/1980 - 01/01/2015): Mountains (PS)",ha,hectare,R01152AA,"Barley grain, unspecified",Southern Africa,Southern Africa,34683172,328146,342479,6009,296,crop:harvested,118709,7192,723,7049503,"Agricultural Production Survey Crops, Lesotho: Berea, Lesotho (From 01/01/1980): Mountains (PS): R01152AA / Barley (Unspecified): Winter: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:42:57,2024-12-27T13:40:02,2024-03-06T15:45:53,Published,2024-03-06T15:48:01,Ad Hoc,2022-07-31,"Agricultural Production Survey, Crops, 2021-2022, Lesotho",
23,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Berea, Lesotho",Berea,LS1980A101,Lesotho,Berea,,,,,Foothills (PS),2022-07-01,2022-07-31,Winter,Harvest,2022-07-31,Winter 2022,,,,,,,,,crop_final,,Crop Production,Area Harvested,Not Available,,285858.0,,Oats (Unspecified),LS,"Berea, Lesotho (01/01/1980 - 01/01/2015): Foothills (PS)",ha,hectare,R01172AA,"Oats, grain, unspecified",Southern Africa,Southern Africa,34682589,328146,342479,6009,296,crop:harvested,118695,7192,723,7049180,"Agricultural Production Survey Crops, Lesotho: Berea, Lesotho (From 01/01/1980): Foothills (PS): R01172AA / Oats (Unspecified): Winter: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:42:36,2024-12-27T13:40:02,2024-03-06T15:45:53,Published,2024-03-06T15:48:01,Ad Hoc,2022-07-31,"Agricultural Production Survey, Crops, 2021-2022, Lesotho",
24,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Berea, Lesotho",Berea,LS1980A101,Lesotho,Berea,,,,,,2022-01-01,2022-01-31,Summer,Harvest,2022-01-31,Summer 2022,,,,,,,,,crop_final,,Crop Production,Area Harvested,Collected,340.0,285858.0,0.0011894017309293425,Beans (mixed),LS,"Berea, Lesotho (01/01/1980 - 01/01/2015)",ha,hectare,R01701AA,Common bean family,Southern Africa,Southern Africa,34682815,328145,342478,6009,296,crop:harvested,8323,7192,722,7049262,"Agricultural Production Survey Crops, Lesotho: Berea, Lesotho (From 01/01/1980): R01701AA / Beans (mixed): Summer: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:42:45,2024-12-27T13:40:02,2024-03-06T15:45:53,Published,2024-03-06T15:48:01,Ad Hoc,2022-01-31,"Agricultural Production Survey, Crops, 2021-2022, Lesotho",
