,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value
38,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Sorghum,Meher,2007,5,2008,1,none,area,54973.26
39,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Sorghum,Meher,2008,5,2009,1,none,area,54236.67
40,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Sorghum,Meher,2010,5,2011,1,none,area,65368.29
41,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Sorghum,Meher,2011,5,2012,1,none,area,65245.77
42,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Sorghum,Meher,2012,5,2013,1,none,area,57149.9
43,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Sorghum,Meher,2014,5,2015,1,none,area,62121.11
44,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Sorghum,Meher,2015,5,2016,1,none,area,73292.14
45,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Field Peas,Meher,1998,5,1999,1,none,area,370.0
46,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Field Peas,Meher,2001,5,2002,1,none,area,364.78
47,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Field Peas,Meher,2003,5,2004,1,none,area,255.0
48,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Field Peas,Meher,2005,5,2006,1,none,area,629.8
49,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Field Peas,Meher,2014,5,2015,1,none,area,585.08
50,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Millet,Meher,1997,5,1998,1,none,area,37081.61615139588
51,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Millet,Meher,1998,5,1999,1,none,area,33688.95557975435
52,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Millet,Meher,1999,5,2000,1,none,area,31476.35085911858
53,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Millet,Meher,2000,5,2001,1,none,area,37638.864747704145
54,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Millet,Meher,2001,5,2002,1,none,area,31101.830633405632
55,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Millet,Meher,2003,5,2004,1,none,area,31984.0
56,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Millet,Meher,2004,5,2005,1,none,area,33574.0
57,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Millet,Meher,2005,5,2006,1,none,area,34578.52
58,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Millet,Meher,2006,5,2007,1,none,area,42480.95
59,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Millet,Meher,2007,5,2008,1,none,area,45309.52
